run_index,Latency,Throughput,gc_collection_count,gc_collection_time,jvm_loaded_class_count,jvm_total_loaded_class_count,last_gc_info_duration,memory_heap_usage_used,memory_non_heap_usage_used,network_request_FetchConsumer_ResponseSendTimeMs,network_request_FetchConsumer_TotalTimeMs,network_request_Produce_ResponseSendTimeMs,network_request_Produce_TemporaryMemoryBytes,network_request_Produce_TotalTimeMs,network_socket_FetchConsumer_NetworkProcessorAvgIdlePercent,network_socket_FetchConsumer_RequestHandlerAvgIdlePercent,os_committed_vm_size,os_open_fd_count,os_process_cpu_load,os_process_cpu_time,os_system_cpu_load,server_broker_topics_AllTopicsBytesIn,server_broker_topics_AllTopicsBytesOut,server_broker_topics_AllTopicsMessagesIn,server_broker_topics_TotalFetchRequestsPerSec,server_broker_topics_TotalProduceRequestsPerSec,server_purgatory_NumDelayedFetchRequests,threading_thread_count
2055,1.17,1.46,6.7,88.5,6982.52,7110.5,22.16,181579455.33,71666539.59,59691.0,59688.0,5456.5,,5455.0,0.87,0.99,7353738323.78,190.02,0.02,14130000000.0,0.57,15371.52,727203.02,15.99,90.54,10.78,28.19,68.56
2056,3.3,0.02,6.5,89.0,6968.93,7117.0,28.92,187010553.47,71450375.4,55889.5,55882.5,5614.0,1421.5,5612.0,0.9,0.99,7346162858.67,188.42,0.02,14314000000.0,0.55,3897.65,174753.26,15.74,76.63,10.6,25.46,68.36
2057,3.32,0.02,6.5,93.9,7013.21,7142.9,29.6,187960090.07,71782358.07,55143.0,55136.0,5607.5,1431.98,5607.0,0.9,0.99,7355004667.35,190.47,0.02,13781000000.0,0.55,4076.03,172534.61,16.44,78.34,11.08,27.33,68.79
2058,3.65,0.03,6.9,87.8,7008.71,7134.8,22.98,188148686.93,71651328.44,56516.5,56510.0,4212.0,1910.25,4211.5,0.9,0.99,7353631843.3,191.08,0.02,13890000000.0,0.54,4504.31,194172.82,16.11,78.39,8.16,25.57,68.68
2059,1.25,0.04,6.3,84.3,6991.26,7123.2,24.79,191579005.65,71807945.5,52819.5,52819.5,3950.0,,3950.0,0.89,0.99,7352030554.58,190.57,0.02,13643000000.0,0.56,15549.57,740026.88,16.34,86.12,8.28,27.11,68.54
2060,1.29,0.04,6.5,85.4,7007.14,7128.1,22.88,183931753.28,72001803.38,56575.0,56565.5,5622.5,,5620.0,0.91,0.99,7354197184.39,190.28,0.02,14898000000.0,0.58,16451.06,734785.41,17.1,87.29,11.53,26.14,68.52
2061,2.03,0.03,7.0,100.8,7019.65,7150.8,30.76,186851279.82,71966805.19,51255.5,51253.0,7758.0,1019.79,7757.5,0.89,0.99,7353946229.92,190.22,0.02,14034000000.0,0.58,6606.99,340296.42,15.09,78.58,14.61,24.21,68.68
2062,2.2,0.03,6.4,77.2,7009.06,7137.2,19.72,185782069.62,71943569.89,57984.5,57980.5,8394.5,994.62,8394.5,0.9,0.99,7354546200.82,190.65,0.02,14379000000.0,0.57,7250.05,328658.32,16.58,87.3,16.47,26.02,68.58
2063,1.21,0.04,6.4,97.4,6994.6,7123.8,32.27,186716932.05,71714879.78,52439.5,52434.0,4012.0,,4012.0,0.89,0.99,7353371067.73,191.12,0.02,13434000000.0,0.54,13340.11,708249.69,14.03,77.45,7.12,24.91,68.62
2064,2.75,0.58,6.9,107.7,6992.48,7119.6,28.28,188170999.27,71673175.07,54738.5,54737.5,7858.0,991.56,7858.0,0.89,0.99,7353629925.62,190.0,0.02,14093000000.0,0.6,5180.75,227088.98,15.67,79.15,15.59,24.91,68.65
2065,3.21,0.02,6.7,85.3,7008.4,7136.9,24.73,182043806.41,71668366.99,53624.5,53619.5,4125.0,1896.45,4125.0,0.89,0.99,7354262543.52,190.87,0.02,13858000000.0,0.56,4295.42,186809.15,15.59,73.49,7.91,26.45,68.67
2066,2.38,0.64,7.0,112.0,7020.41,7150.5,28.86,190782707.78,71840427.82,56325.0,56322.0,6480.0,1217.39,6480.0,0.89,0.99,7354371943.95,190.01,0.02,14993000000.0,0.6,5358.73,271395.75,14.12,78.05,11.27,28.03,68.63
2067,2.22,0.03,6.4,96.0,7011.78,7145.4,23.98,188071761.95,71954291.74,52888.5,52882.0,8342.0,993.67,8342.0,0.89,0.99,7354350644.75,190.0,0.02,14455000000.0,0.6,6894.38,316585.06,15.77,73.71,15.67,26.51,68.58
2068,2.92,0.03,7.0,106.4,7019.1,7141.5,27.52,186281621.6,71798635.33,56028.0,56008.5,5627.5,1409.84,5624.5,0.9,0.99,7355127057.07,190.81,0.02,14462000000.0,0.57,5672.53,246349.74,16.72,83.72,11.39,25.5,68.69
2069,1.79,0.02,6.3,88.8,6975.73,7101.1,25.36,182311848.38,70926473.22,59690.0,59683.0,16095.0,1001.56,16094.0,0.89,0.99,7353482944.39,186.79,0.02,11294000000.0,0.48,4344.52,439452.53,13.23,80.73,13.05,25.98,68.32
2070,2.68,0.03,6.6,161.1,6948.35,7111.6,56.52,192396624.39,71311912.92,53561.5,53557.0,8354.0,992.41,8353.5,0.88,0.99,7337418717.87,188.0,0.02,15161000000.0,0.62,5536.47,244569.9,16.73,71.74,16.64,23.92,68.27
2071,2.29,0.02,6.0,90.7,7000.03,7133.2,31.76,182658119.61,70858078.45,59349.0,59347.0,5199.0,1759.19,5199.0,0.89,0.99,7352484621.96,186.75,0.02,10422000000.0,0.45,3573.98,325917.51,15.81,90.23,9.32,27.16,68.27
2072,1.37,0.04,6.5,96.1,6941.66,7091.5,28.77,181961251.6,71333442.47,52868.0,52865.5,5345.5,,5344.0,0.89,0.99,7336571562.67,188.02,0.02,14665000000.0,0.58,14717.67,619502.55,15.31,69.85,10.34,25.73,68.12
2073,3.36,0.02,6.6,108.3,6990.2,7123.4,29.96,182974094.09,71534801.85,54616.0,54614.5,4183.0,1900.72,4182.5,0.89,0.99,7352925584.29,190.39,0.02,14619000000.0,0.55,3321.45,144379.18,16.22,78.18,8.22,29.42,68.67
2074,3.73,0.41,6.8,112.4,7002.69,7131.0,32.86,189979473.68,71635291.68,56652.5,56647.0,5572.5,1429.9,5572.0,0.9,0.99,7354708002.13,190.04,0.02,14380000000.0,0.58,4010.73,169219.58,16.18,78.29,10.91,27.28,68.75
2075,3.1,0.03,6.7,87.6,6992.64,7133.6,25.24,183451484.82,71642320.25,56958.0,56951.0,5658.0,1434.38,5658.0,0.89,0.99,7350464309.11,189.34,0.02,14423000000.0,0.56,5624.6,245897.27,16.98,84.94,11.43,29.44,68.57
2076,2.18,0.03,6.8,96.2,7000.8,7126.6,24.9,180405609.41,71857502.79,52634.5,52628.5,8010.0,994.24,8010.0,0.9,0.99,7354694649.79,190.44,0.02,14485000000.0,0.59,6939.55,315513.4,15.88,76.36,15.78,25.88,68.59
2077,3.62,0.02,6.6,88.2,7006.95,7136.7,27.38,184569853.38,71636150.73,52677.0,52675.5,4060.5,1914.93,4060.0,0.9,0.99,7354255130.38,190.01,0.02,13597000000.0,0.55,4189.57,179338.91,15.24,75.56,7.71,27.51,68.69
2078,3.39,0.48,6.8,84.8,6998.05,7126.1,23.46,181359435.95,71540589.61,55525.5,55517.5,3990.5,1905.82,3990.5,0.9,0.99,7354034312.53,190.21,0.02,13908000000.0,0.57,3913.84,187912.18,14.23,80.98,7.2,24.65,68.64
2079,3.73,0.02,6.6,89.0,7003.34,7129.0,22.4,185143150.33,71851047.53,51965.5,51955.0,5480.5,1438.97,5480.0,0.91,0.99,7353956324.07,190.47,0.02,14535000000.0,0.57,4263.16,183729.39,17.23,75.07,11.59,25.02,68.74
2080,3.65,0.02,6.7,94.9,6984.81,7113.7,26.22,182012839.1,71430520.74,53773.0,53771.0,4123.0,1896.99,4123.0,0.89,0.99,7354155076.27,190.71,0.02,14502000000.0,0.56,3180.49,149984.18,15.51,83.67,7.87,25.33,68.72
2081,2.27,0.03,7.0,123.2,7013.95,7144.4,31.11,192461214.57,71879908.84,49597.0,49592.5,8102.5,994.83,8101.5,0.9,0.99,7353848450.33,191.23,0.02,14692000000.0,0.61,7572.99,347896.71,16.97,74.38,16.85,24.37,68.58
2082,1.17,1.53,6.6,89.2,6951.88,7113.6,23.23,186689149.19,71356789.15,57618.0,57611.5,8219.0,,8217.0,0.89,0.99,7336673726.36,187.62,0.03,15659000000.0,0.63,15031.95,640783.12,15.33,76.25,15.25,24.82,68.08
2083,3.1,0.03,7.3,122.4,6973.6,7148.2,32.63,180289857.99,71174800.05,50241.5,50236.0,5413.5,1434.65,5413.0,0.84,0.99,7335856779.16,187.06,0.02,14812000000.0,0.57,5871.3,252529.07,17.42,74.37,11.74,25.16,68.18
2084,3.01,0.03,6.9,105.5,6999.4,7128.3,26.19,193169597.38,71720090.6,51787.5,51776.0,5538.0,1434.01,5536.0,0.9,0.99,7353625773.77,190.73,0.02,14691000000.0,0.58,5493.57,241732.18,16.33,72.73,10.99,25.47,68.67
2085,3.27,0.02,6.4,121.3,6990.17,7115.4,41.15,192825054.83,71571655.23,50452.0,50446.5,4126.0,1897.12,4125.0,0.9,0.99,7354143480.24,190.99,0.02,14637000000.0,0.59,4438.99,190000.14,15.86,72.57,8.05,26.25,68.66
2086,1.42,0.04,6.5,105.2,7003.05,7128.3,25.76,184712527.21,72054537.72,49091.0,49084.5,8236.0,,8236.0,0.89,0.99,7353846216.15,190.11,0.03,16065000000.0,0.66,16010.06,749348.48,16.32,72.29,16.25,26.96,68.58
2087,3.1,0.03,6.5,95.6,7013.08,7142.6,30.41,182875185.56,71816125.36,52526.5,52521.5,5641.0,1440.0,5641.0,0.89,0.99,7354567887.9,190.26,0.02,15448000000.0,0.6,5270.55,229576.64,15.94,72.53,10.71,25.67,68.68
2088,3.21,0.49,7.0,137.4,6984.63,7118.6,44.16,191135925.87,71478961.36,50605.0,50601.0,4093.5,1899.38,4093.0,0.89,0.99,7352270348.41,190.65,0.02,14887000000.0,0.61,4444.69,196540.52,15.87,71.33,8.06,25.57,68.73
2089,2.79,0.02,6.8,108.8,6953.08,7101.4,33.5,184125903.18,71341279.27,51543.5,51538.0,8375.5,992.94,8375.5,0.89,0.99,7344256144.41,188.62,0.03,15935000000.0,0.63,5265.46,232698.14,15.93,72.42,15.83,25.15,68.35
2090,3.5,0.02,6.5,93.5,6986.68,7122.6,27.67,184146866.05,71478663.85,49641.0,49632.5,4159.5,1906.34,4159.5,0.88,0.99,7350447467.05,189.71,0.02,15101000000.0,0.58,4428.25,188916.5,16.1,66.46,8.14,25.1,68.62
2091,3.64,0.02,6.9,176.2,7006.67,7142.4,59.37,180874371.72,71571363.5,47106.5,47103.0,4134.0,1895.79,4133.0,0.88,0.99,7353869206.5,190.77,0.02,15730000000.0,0.61,4480.49,188361.65,16.25,64.39,8.25,26.93,68.69
2092,2.83,0.03,6.5,132.9,7003.48,7130.3,43.4,190267315.07,71766920.93,50096.5,50090.5,5553.0,1435.08,5551.5,0.9,0.99,7354318475.64,190.94,0.02,14954000000.0,0.61,5661.64,249231.84,17.09,75.86,11.51,25.83,68.68
2093,2.81,0.57,6.8,112.0,6960.71,7095.9,33.74,181293961.29,71281685.7,50720.0,50717.0,5481.5,1441.03,5480.5,0.89,0.99,7350826666.67,190.17,0.02,15410000000.0,0.63,5338.34,230132.11,16.14,68.22,10.84,24.8,68.65
2094,3.53,0.02,6.5,102.3,7000.38,7131.8,30.36,190544479.22,71633650.15,52272.0,52264.5,5344.5,1419.71,5344.0,0.89,0.99,7354274989.77,190.33,0.02,14075000000.0,0.57,4000.1,168713.99,16.08,74.63,10.89,26.66,68.73
2095,3.0,0.03,6.7,107.2,7004.92,7135.4,34.1,185745103.46,71622033.51,53106.0,53104.0,5283.0,1440.16,5282.0,0.89,0.99,7353644879.13,190.11,0.02,13517000000.0,0.55,5461.84,239250.66,16.25,81.84,10.91,26.02,68.62
2096,1.25,0.04,6.7,121.3,6936.66,7090.0,34.4,180636287.67,71334021.53,54667.0,54662.5,7953.0,,7953.0,0.88,0.99,7335966071.47,187.62,0.02,14967000000.0,0.59,15272.56,647343.72,15.58,76.28,15.41,25.58,68.07
2097,1.16,0.04,6.5,82.9,6999.76,7124.3,19.66,186103945.28,71949001.1,52931.5,52928.0,7912.5,,7912.0,0.89,0.99,7353521862.59,190.16,0.02,14694000000.0,0.6,16348.74,777824.38,16.67,85.88,16.54,24.61,68.56
2098,3.59,0.02,6.7,94.2,7007.3,7137.0,30.39,183262484.29,71646471.19,53974.0,53970.0,4154.5,1895.46,4154.5,0.9,0.99,7353754518.5,190.82,0.02,13513000000.0,0.54,4336.71,186818.32,15.74,74.36,7.99,26.64,68.76
2099,3.56,0.02,6.5,98.4,6995.23,7123.8,33.14,187260453.27,71629518.52,54090.5,54085.5,5367.0,1434.38,5366.5,0.91,0.99,7353633525.14,190.38,0.02,13893000000.0,0.55,3926.45,166780.24,15.84,76.97,10.68,25.2,68.74
2100,3.17,0.03,6.4,82.8,7011.99,7136.7,24.92,187267727.97,71730365.92,57133.0,57127.0,4219.5,1920.09,4219.0,0.9,0.99,7354803575.47,190.42,0.02,13818000000.0,0.54,4192.51,180879.96,15.27,77.05,7.71,25.91,68.75
2101,2.89,0.49,6.2,84.6,7005.48,7138.0,31.93,188250800.8,71609296.04,59526.5,59525.5,4064.5,1907.09,4064.5,0.89,0.99,7354783272.34,190.46,0.02,13397000000.0,0.54,3731.24,183326.5,13.58,82.4,6.86,27.43,68.64
2102,1.23,0.04,6.8,82.3,7014.09,7144.5,22.02,181685316.94,71999009.92,50877.5,50869.5,5300.0,,5300.0,0.89,0.99,7353838464.78,190.45,0.02,14013000000.0,0.57,13138.89,693679.63,13.68,72.68,9.22,25.17,68.65
2103,3.3,0.02,6.7,73.5,7005.62,7130.1,22.09,183377658.39,71644142.25,56221.0,56217.0,4124.0,1899.64,4122.5,0.9,0.99,7354860224.39,190.94,0.02,13785000000.0,0.54,4494.09,193139.41,16.32,83.61,8.27,26.12,68.65
2104,1.87,0.02,6.1,104.4,7002.55,7128.0,37.6,186782475.25,71027371.32,60072.0,60069.0,5217.0,1755.28,5216.0,0.9,0.99,7353305475.88,186.99,0.02,10425000000.0,0.45,4894.35,454110.7,15.9,91.46,9.37,29.08,68.26
2105,1.19,0.04,6.8,83.8,6989.08,7114.5,22.07,183819951.79,71957628.08,57864.5,57860.0,8456.5,,8455.5,0.9,0.99,7354073004.22,190.03,0.02,14928000000.0,0.59,15959.6,750255.09,16.27,86.12,16.19,25.5,68.57
2106,3.22,0.43,6.6,122.6,6978.9,7109.4,34.95,195509499.19,71438025.61,56967.5,56962.0,5406.0,1431.86,5406.0,0.89,0.99,7352668237.58,189.99,0.02,14146000000.0,0.57,3909.25,167867.75,15.78,81.53,10.63,24.67,68.61
2107,1.86,0.02,6.2,93.4,6986.93,7114.3,30.31,184163529.84,70856161.68,61927.0,61917.0,5160.0,1757.79,5160.0,0.89,0.99,7352975769.6,186.92,0.01,9848000000.0,0.43,5298.5,484942.71,17.18,103.35,10.14,26.06,68.27
2108,2.85,0.49,6.9,148.6,6997.12,7129.8,53.72,183571607.16,71573281.84,55692.5,55689.0,4009.5,1899.88,4008.0,0.89,0.99,7354011188.75,190.92,0.02,13497000000.0,0.55,4275.14,189367.47,15.53,78.58,7.87,25.44,68.65
2109,1.25,0.04,6.4,89.4,6992.8,7114.0,26.25,184675295.78,71939676.98,52876.5,52870.5,7947.5,,7947.5,0.9,0.99,7354814730.86,190.47,0.02,15044000000.0,0.6,16547.56,775578.88,16.87,85.21,16.76,25.17,68.54
2110,1.17,0.04,7.1,124.5,7000.65,7127.3,31.86,177515503.44,71872696.68,54721.5,54715.0,5468.0,,5467.0,0.89,0.99,7353977756.7,190.37,0.02,14385000000.0,0.58,15672.39,748198.92,16.31,84.72,11.03,25.52,68.56
2111,1.18,0.04,6.8,114.6,6993.9,7122.0,32.25,181592642.92,71941137.16,53795.5,53790.0,8233.5,,8232.5,0.9,0.99,7354464811.44,190.14,0.02,14599000000.0,0.6,14810.23,782171.68,15.1,82.0,14.99,26.68,68.63
2112,3.62,0.02,6.5,81.9,7001.53,7131.9,22.05,187719888.38,71570929.82,53777.5,53772.5,4077.0,1902.09,4077.0,0.89,0.99,7353614848.0,190.03,0.02,13320000000.0,0.54,3221.59,138317.52,15.73,77.24,7.97,24.66,68.72
2113,1.24,1.54,6.6,102.3,6997.98,7123.5,29.28,185397964.81,71938480.35,57284.0,57279.5,8121.0,,8121.0,0.9,0.99,7353895551.22,190.47,0.03,15115000000.0,0.61,14904.94,702256.55,15.21,81.39,15.13,25.41,68.57
2114,3.4,0.02,6.7,99.4,6962.92,7106.9,26.49,184007343.64,71305982.32,49870.0,49865.0,4033.5,1900.74,4032.5,0.89,0.99,7345982796.02,189.46,0.02,13412000000.0,0.61,3896.94,187457.42,14.17,69.04,7.18,25.72,68.37
2115,3.56,0.02,6.5,102.7,7008.16,7133.7,38.88,186443453.48,71610862.56,55356.0,55353.0,4120.0,1900.32,4118.5,0.89,0.99,7354417620.56,190.88,0.02,13492000000.0,0.54,3031.44,144019.04,14.8,81.31,7.5,25.78,68.77
2116,3.4,0.37,6.3,91.8,6996.81,7126.8,30.09,196522386.62,71500709.22,55901.0,55898.5,4014.5,1894.79,4014.5,0.88,0.99,7354063369.31,190.83,0.02,13630000000.0,0.55,3083.84,131993.48,15.05,76.85,7.64,27.5,68.7
2117,2.8,0.03,6.6,103.1,7007.08,7138.8,30.4,192464736.75,71766614.14,53781.5,53776.5,8180.5,991.66,8180.5,0.89,0.99,7353393183.03,190.23,0.02,14237000000.0,0.57,5594.67,247497.43,16.9,81.92,16.83,24.7,68.62
2118,3.31,0.43,6.6,89.9,7018.88,7148.7,24.8,194599833.94,71841632.38,61357.0,61352.0,5617.5,1430.49,5616.5,0.9,0.99,7353686841.41,189.99,0.02,14534000000.0,0.57,4004.03,174007.26,16.15,86.72,10.89,29.49,68.72
2119,3.34,0.02,6.8,82.2,6990.65,7116.5,23.75,182651716.21,71589992.28,52943.0,52939.5,4438.5,1686.25,4438.5,0.89,0.99,7354571903.22,190.62,0.02,13302000000.0,0.55,4910.25,210121.58,16.61,83.31,9.43,24.88,68.66
2120,1.53,1.18,6.2,103.0,7006.49,7129.8,30.3,181107384.68,71161843.15,70719.0,70718.0,7990.0,1421.23,7990.0,0.91,0.99,7353764485.43,188.03,0.02,10974000000.0,0.45,5473.07,457712.12,15.18,100.1,11.57,28.5,68.22
2121,3.22,0.02,6.9,117.5,7008.73,7138.1,31.19,190195089.04,71640187.8,51703.0,51695.5,3970.5,1908.78,3970.0,0.89,0.99,7353689134.55,190.06,0.02,13740000000.0,0.56,4640.97,200892.95,16.62,79.59,8.4,25.85,68.65
2122,3.63,0.02,6.8,116.8,7005.43,7139.6,35.22,181012419.02,71547648.81,52760.0,52757.5,4066.0,1897.63,4065.5,0.89,0.99,7351499475.01,190.55,0.02,13797000000.0,0.56,4418.13,186693.88,16.04,75.92,8.13,26.79,68.59
2123,1.22,1.46,6.5,76.2,6992.65,7120.1,19.03,183997374.76,71738649.51,55924.0,55916.0,3976.0,,3975.5,0.89,0.99,7353412986.57,190.7,0.02,13982000000.0,0.56,14178.5,673818.01,14.92,80.72,7.57,27.04,68.57
2124,3.15,0.02,6.8,88.0,7005.9,7135.6,24.86,183218330.92,71742250.53,50418.0,50413.5,5333.5,1410.8,5333.5,0.9,0.99,7354671373.96,190.31,0.02,13705000000.0,0.58,3847.69,168926.33,15.38,70.69,10.51,25.73,68.75
2125,3.35,0.02,6.3,83.5,6999.19,7126.0,23.9,190848607.65,71569626.88,54790.5,54788.5,4523.0,1693.87,4523.0,0.9,0.99,7354002456.82,190.88,0.02,13491000000.0,0.54,3330.48,157262.8,15.15,83.43,8.57,24.47,68.7
2126,2.74,0.58,6.8,88.4,6982.44,7108.5,23.95,193564596.52,71555893.92,57005.0,57001.5,8146.5,991.88,8146.5,0.89,0.99,7352700397.38,189.85,0.02,14185000000.0,0.59,5284.82,233306.03,15.98,78.37,15.2,27.79,68.6
2127,3.73,0.02,6.2,71.1,6986.24,7113.5,19.44,197346526.48,71473643.49,56018.0,56011.5,4180.0,1907.55,4179.5,0.89,0.99,7354232723.39,190.85,0.02,13605000000.0,0.53,3442.03,144161.82,16.81,83.13,8.51,24.96,68.78
2128,1.15,0.04,6.6,110.3,7008.49,7136.4,34.7,183809181.34,71930700.54,56592.0,56588.0,8397.5,,8396.5,0.89,0.99,7352485999.71,189.9,0.02,14771000000.0,0.58,16770.96,787911.36,17.1,87.87,16.99,26.0,68.53
2129,1.2,0.04,6.4,75.2,6982.34,7108.1,18.85,194214029.44,71778720.18,57101.5,57098.5,5612.0,,5611.5,0.89,0.99,7353903445.33,190.07,0.02,14435000000.0,0.56,15759.33,740498.4,16.4,84.47,11.04,27.22,68.58
2130,2.31,0.03,6.4,115.2,6966.88,7132.5,32.1,184734892.93,71374281.6,53985.0,53980.0,8007.0,993.53,8007.0,0.89,0.99,7337011882.67,187.47,0.02,14258000000.0,0.57,7118.38,317770.88,16.28,75.29,16.18,24.64,68.18
2131,1.17,0.04,6.8,78.0,6984.06,7105.5,21.49,179749882.62,71745807.45,55392.0,55384.5,4117.0,,4116.5,0.88,0.99,7353659481.99,191.05,0.02,13857000000.0,0.56,16367.84,770473.22,17.21,89.79,8.72,25.93,68.55
2132,1.36,0.04,6.7,100.2,6970.29,7126.8,25.37,184025423.8,71439579.93,54841.0,54838.0,5376.0,,5375.5,0.89,0.99,7335923780.27,187.91,0.02,14437000000.0,0.57,13521.12,662487.71,14.07,77.0,9.48,25.16,68.16
2133,3.6,0.02,6.3,82.9,6994.85,7122.1,23.45,185871852.49,71568525.18,53426.5,53419.5,4058.0,1894.99,4058.0,0.89,0.99,7354340674.72,190.95,0.02,13354000000.0,0.54,3242.59,138827.51,15.82,77.56,8.03,25.96,68.74
2134,3.22,0.02,6.5,92.8,6998.69,7129.8,28.99,186085962.42,71548866.65,51524.0,51519.5,4043.0,1890.92,4043.0,0.89,0.99,7354015402.67,190.65,0.02,13791000000.0,0.56,4568.47,198874.38,16.54,77.04,8.42,24.51,68.65
2135,1.17,0.03,6.6,102.2,6992.31,7120.5,23.16,182531872.28,71992334.19,53867.0,53865.5,5623.5,,5623.5,0.84,0.99,7353878254.93,190.24,0.02,14749000000.0,0.58,16795.9,787408.8,17.48,85.91,11.78,28.69,68.57
2136,2.39,0.03,6.7,216.8,6960.92,7125.1,82.86,181156775.53,71340358.93,54553.5,54549.0,8182.5,990.88,8181.5,0.89,0.99,7336386218.67,187.54,0.02,15013000000.0,0.59,7002.15,283499.0,16.0,73.85,15.92,25.38,68.11
2137,3.35,0.02,6.4,87.0,7001.02,7130.8,24.43,190298777.98,71590919.41,52692.5,52692.5,4084.5,1897.75,4084.5,0.89,0.99,7354121970.04,191.0,0.02,13931000000.0,0.55,3298.44,143587.44,16.11,77.59,8.16,28.08,68.76
2138,3.08,0.02,6.4,57.5,7002.0,7132.1,14.05,200522260.39,71555251.5,54089.5,54083.5,3926.5,1897.34,3926.5,0.89,0.99,7355008248.24,191.1,0.02,12693000000.0,0.5,4769.0,209569.34,17.04,85.98,8.64,24.26,68.78
2139,1.71,0.02,5.8,71.6,6984.43,7103.1,24.95,182301666.93,71058905.73,63596.0,63586.0,8412.0,1407.1,8412.0,0.9,0.99,7354297036.8,187.73,0.01,10318000000.0,0.46,6126.94,562066.56,16.93,96.02,12.98,28.36,68.32
2140,2.48,0.55,6.4,86.5,7003.44,7132.0,24.01,193140658.18,71635029.16,56065.5,56062.5,5345.0,1421.21,5345.0,0.89,0.99,7354200743.56,190.18,0.02,13722000000.0,0.57,5114.84,231150.08,15.39,79.88,10.42,24.96,68.58
2141,3.57,0.02,6.6,66.1,7010.16,7140.0,17.88,186262774.95,71767295.16,57127.5,57125.5,5563.0,1436.23,5563.0,0.9,0.99,7354854617.21,190.21,0.02,13748000000.0,0.54,3979.34,166984.64,16.08,81.61,10.81,26.82,68.73
2142,3.26,0.02,6.6,86.5,6988.01,7116.2,25.09,192739139.75,71526399.01,55677.0,55674.0,4180.0,1906.35,4180.0,0.89,0.99,7353826862.55,191.11,0.02,13490000000.0,0.55,4589.81,195960.36,16.42,81.25,8.31,26.54,68.64
2143,3.04,0.03,6.8,81.0,7002.8,7128.9,22.61,182595889.19,71673137.5,57262.5,57262.0,5621.0,1436.19,5621.0,0.9,0.99,7354883099.93,190.67,0.02,14137000000.0,0.55,4978.65,239625.92,15.04,85.34,10.12,25.16,68.74
2144,3.02,0.03,6.6,71.1,7008.09,7134.5,20.12,184163348.19,71711556.54,56961.5,56958.5,5374.0,1438.87,5373.0,0.89,0.99,7354674514.23,190.43,0.02,13237000000.0,0.52,5357.91,231736.15,16.19,85.12,10.88,26.69,68.67
2145,3.21,0.02,6.6,80.1,6988.01,7119.3,22.15,190140086.12,71504885.39,51911.0,51902.0,5377.5,1433.38,5375.5,0.89,0.99,7354244173.58,190.23,0.02,13501000000.0,0.59,3942.75,173650.5,15.92,74.44,10.72,24.81,68.68
2146,3.33,0.02,6.9,129.5,7022.6,7150.5,28.64,189731357.39,71964207.0,55138.5,55133.0,5562.5,1439.38,5562.0,0.91,0.98,7355098062.35,190.34,0.02,14659000000.0,0.56,5769.6,249356.34,17.14,80.35,11.52,25.03,68.69
2147,2.81,0.03,6.9,91.7,7003.84,7131.0,22.64,187773680.08,71827874.42,53261.5,53259.5,8329.0,991.28,8329.0,0.9,0.99,7354155271.76,190.26,0.02,14532000000.0,0.59,5579.86,240895.2,16.86,78.99,16.78,29.93,68.69
2148,1.47,0.02,5.7,103.0,6990.94,7117.9,27.45,184069332.38,71242159.05,57890.0,57886.0,15537.0,991.31,15537.0,0.84,0.99,7353287211.44,187.08,0.02,11534000000.0,0.48,7461.88,692071.73,17.05,93.23,16.97,26.06,68.28
2149,3.02,0.58,7.0,88.7,6983.96,7113.5,23.72,187632610.55,71681904.9,61093.0,61087.0,5753.5,1430.08,5753.5,0.9,0.99,7352255511.63,190.49,0.02,14802000000.0,0.6,5203.41,230946.99,15.46,81.86,10.42,26.76,68.6
2150,1.48,0.04,6.6,72.2,7011.79,7141.9,16.87,182338548.85,71931711.09,49646.0,49638.0,7785.0,,7785.0,0.89,0.99,7353860313.21,190.05,0.02,13724000000.0,0.58,14155.15,739874.94,14.43,74.7,14.36,25.36,68.63
2151,2.17,0.03,7.3,86.0,7012.8,7141.6,21.67,185833635.7,71855787.24,53982.0,53977.0,8089.5,1000.93,8089.0,0.89,0.99,7354185333.92,190.78,0.02,14066000000.0,0.58,7585.65,346605.74,17.05,85.42,16.86,24.42,68.59
2152,2.5,0.03,7.0,100.0,7004.6,7130.8,28.86,193934613.56,71843516.71,53399.5,53396.0,8036.0,996.02,8034.5,0.91,0.99,7354175515.93,190.75,0.02,14223000000.0,0.57,7142.53,314581.42,16.02,77.87,15.89,24.37,68.62
2153,2.72,0.53,6.2,52.5,6995.05,7124.7,11.06,191121439.91,71598995.13,57506.0,57501.5,5149.0,1429.17,5149.0,0.89,0.99,7354093837.96,190.16,0.02,12829000000.0,0.52,5183.7,228292.56,15.63,85.27,10.55,25.64,68.58
2154,2.17,0.03,6.5,80.3,6975.38,7098.4,19.91,183134908.54,71617717.61,50621.0,50615.0,7902.5,991.69,7902.5,0.89,0.99,7354296832.0,190.14,0.02,13906000000.0,0.6,7189.82,327362.91,16.43,75.61,16.35,25.38,68.5
2155,1.44,0.02,5.8,82.8,6987.69,7111.7,29.67,188887528.2,71008846.47,69664.0,69664.0,8451.0,1422.47,8451.0,0.9,0.99,7354782310.4,187.45,0.01,10293000000.0,0.44,5617.87,515610.12,15.6,102.69,11.88,28.6,68.3
2156,1.23,0.03,6.3,106.1,7011.1,7140.3,29.28,184003683.98,72070378.33,53586.5,53584.5,5553.0,,5552.0,0.84,0.99,7353803810.13,190.39,0.02,14474000000.0,0.56,16881.56,798426.87,17.57,85.43,11.85,25.47,68.6
